2017-07-27 18:51:04,923 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742205_1381, duration(ns): 311877251
2017-07-27 18:51:42,594 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742331_1507, duration(ns): 313289420
2017-07-27 18:51:42,885 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742332_1508, duration(ns): 283972695
2017-07-27 18:51:43,173 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742333_1509, duration(ns): 281748781
2017-07-27 18:51:43,463 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742334_1510, duration(ns): 284297740
2017-07-27 18:51:43,759 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742335_1511, duration(ns): 287260173
2017-07-27 18:51:44,056 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742336_1512, duration(ns): 291217814
2017-07-27 18:51:44,349 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742337_1513, duration(ns): 286767523
2017-07-27 18:51:44,639 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742338_1514, duration(ns): 284353260
2017-07-27 18:51:44,926 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742339_1515, duration(ns): 279504403
2017-07-27 18:51:45,210 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742340_1516, duration(ns): 278692525
2017-07-27 18:51:45,497 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742341_1517, duration(ns): 280842131
2017-07-27 18:51:45,785 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742342_1518, duration(ns): 281711949
2017-07-27 18:51:46,068 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742343_1519, duration(ns): 279277683
2017-07-27 18:51:46,381 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742344_1520, duration(ns): 307030187
2017-07-27 18:51:46,703 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742345_1521, duration(ns): 303157445
2017-07-27 18:51:47,013 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742346_1522, duration(ns): 304036095
2017-07-27 18:51:47,329 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742347_1523, duration(ns): 309608495
2017-07-27 18:51:47,641 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742348_1524, duration(ns): 306156979
2017-07-27 18:51:47,963 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742349_1525, duration(ns): 316039436
2017-07-27 18:51:48,275 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742350_1526, duration(ns): 305660121
2017-07-27 18:51:48,583 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742351_1527, duration(ns): 300846297
2017-07-27 18:51:48,909 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742352_1528, duration(ns): 320465374
2017-07-27 18:51:49,233 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742353_1529, duration(ns): 316813524
2017-07-27 18:51:49,550 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742354_1530, duration(ns): 310920922
2017-07-27 18:51:49,864 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742355_1531, duration(ns): 304389474
2017-07-27 18:51:50,158 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742356_1532, duration(ns): 287442689
2017-07-27 18:51:50,441 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742357_1533, duration(ns): 277138383
2017-07-27 18:51:50,759 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742358_1534, duration(ns): 312625097
2017-07-27 18:51:51,051 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742359_1535, duration(ns): 285432257
2017-07-27 18:51:51,341 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 676331520, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742360_1536, duration(ns): 285655156
2017-07-27 18:51:51,421 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:9866, dest: /192.168.50.14:47714, bytes: 169082880, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_827708685_1, offset: 0, srvID: 7ab73c7d-a782-4388-bdf6-0b7b79b13ca9, blockid: BP-1486068274-192.168.50.7-1501068641236:blk_1073742361_1537, duration(ns): 73879854
