2017-07-31 14:58:30,774 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073744528_3704, duration: 451926228
2017-07-31 15:06:00,354 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745461_4637, duration: 469542544
2017-07-31 15:06:00,851 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745462_4638, duration: 485289100
2017-07-31 15:06:01,365 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745463_4639, duration: 495381976
2017-07-31 15:06:01,861 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745464_4640, duration: 492013127
2017-07-31 15:06:02,331 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745465_4641, duration: 453787282
2017-07-31 15:06:02,801 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745466_4642, duration: 453591076
2017-07-31 15:06:03,271 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745467_4643, duration: 453425132
2017-07-31 15:06:03,713 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745468_4644, duration: 437086063
2017-07-31 15:06:04,204 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745469_4645, duration: 470400219
2017-07-31 15:06:04,704 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745470_4646, duration: 466599658
2017-07-31 15:06:05,191 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745471_4647, duration: 475441999
2017-07-31 15:06:05,645 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745472_4648, duration: 434081811
2017-07-31 15:06:06,099 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745473_4649, duration: 438321433
2017-07-31 15:06:06,553 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745474_4650, duration: 438569285
2017-07-31 15:06:07,015 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745475_4651, duration: 447222327
2017-07-31 15:06:07,498 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745476_4652, duration: 467964200
2017-07-31 15:06:07,988 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745477_4653, duration: 471143602
2017-07-31 15:06:08,471 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745478_4654, duration: 466776293
2017-07-31 15:06:08,937 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745479_4655, duration: 462719367
2017-07-31 15:06:09,411 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745480_4656, duration: 457369476
2017-07-31 15:06:09,908 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745481_4657, duration: 475159287
2017-07-31 15:06:10,352 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745482_4658, duration: 437597428
2017-07-31 15:06:10,814 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745483_4659, duration: 440872034
2017-07-31 15:06:11,290 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745484_4660, duration: 455106376
2017-07-31 15:06:11,748 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745485_4661, duration: 453805504
2017-07-31 15:06:12,238 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745486_4662, duration: 470556584
2017-07-31 15:06:12,696 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745487_4663, duration: 453830906
2017-07-31 15:06:13,173 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745488_4664, duration: 456642509
2017-07-31 15:06:13,610 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745489_4665, duration: 433003797
2017-07-31 15:06:14,072 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745490_4666, duration: 447431185
2017-07-31 15:06:14,533 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745491_4667, duration: 447288362
2017-07-31 15:06:15,064 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745492_4668, duration: 515243948
2017-07-31 15:06:15,565 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745493_4669, duration: 479382715
2017-07-31 15:06:16,062 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745494_4670, duration: 481287968
2017-07-31 15:06:16,560 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745495_4671, duration: 483882407
2017-07-31 15:06:17,066 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745496_4672, duration: 485941000
2017-07-31 15:06:17,563 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745497_4673, duration: 479226588
2017-07-31 15:06:18,060 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745498_4674, duration: 481121784
2017-07-31 15:06:18,566 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745499_4675, duration: 491302108
2017-07-31 15:06:19,072 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745500_4676, duration: 494130694
2017-07-31 15:06:19,588 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745501_4677, duration: 497261051
2017-07-31 15:06:20,136 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745502_4678, duration: 545208403
2017-07-31 15:06:20,617 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745503_4679, duration: 461447834
2017-07-31 15:06:21,062 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745504_4680, duration: 441374242
2017-07-31 15:06:21,549 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745505_4681, duration: 468980354
2017-07-31 15:06:21,996 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745506_4682, duration: 443553410
2017-07-31 15:06:22,466 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745507_4683, duration: 453957109
2017-07-31 15:06:22,937 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745508_4684, duration: 453828792
2017-07-31 15:06:23,428 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745509_4685, duration: 474343747
2017-07-31 15:06:23,910 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745510_4686, duration: 478287863
2017-07-31 15:06:24,425 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745511_4687, duration: 497904558
2017-07-31 15:06:24,899 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745512_4688, duration: 469894262
2017-07-31 15:06:25,437 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745513_4689, duration: 518581982
2017-07-31 15:06:25,926 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745514_4690, duration: 482766984
2017-07-31 15:06:26,433 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745515_4691, duration: 490892984
2017-07-31 15:06:26,905 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745516_4692, duration: 468500304
2017-07-31 15:06:27,411 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745517_4693, duration: 485812804
2017-07-31 15:06:27,883 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745518_4694, duration: 466662295
2017-07-31 15:06:28,360 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745519_4695, duration: 461350627
2017-07-31 15:06:28,797 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745520_4696, duration: 432740170
2017-07-31 15:06:29,267 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745521_4697, duration: 452036307
2017-07-31 15:06:29,704 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745522_4698, duration: 432959319
2017-07-31 15:06:30,195 DEBUG org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /192.168.50.14:50010, dest: /192.168.50.14:49180, bytes: 67633152, op: HDFS_READ, cliID: DFSClient_attempt_1501482620959_0003_m_000000_0_-207656670_1, offset: 0, srvID: 005a061e-877e-4c37-982a-2a773c6c1938, blockid: BP-1722554540-192.168.50.7-1501479908084:blk_1073745523_4699, duration: 473011083
